g,h
5.100091,-3.890796
11.24663,7.533597
-5.041964,-7.125739
-6.512949,9.938309
-33.00006,17.76491
12.60053,-9.737703
31.38779,-37.15543
-69.32325,-42.99958
-41.91574,13.43645
22.52806,-19.05948
17.75159,108.9828
33.64566,-69.60288
23.28831,65.27477
-24.86781,-40.8296
-46.04673,-64.84752
2.911133,55.51405
15.14265,-21.44053
27.62424,9.977057
-23.99089,-.4277145
-12.75085,-.3413151
.8129316,-.3121819
-4.473387,-2.113968
2.823859,19.61542
-6.425441,-25.81658
.9386882,14.61126
2.646048,-12.07417
28.03817,23.87384
-6.197072,-.9847135
-21.57422,-15.04675
5.713313,-6.590243
-6.188166,-5.300711
-7.105774,3.360525
2.206102,5.723333
-27.74514,-24.44104
12.95901,-14.87763
-26.31442,1.060601
-.8466794,-5.097396
-14.3911,-7.072702
39.86836,17.33847
-81.45508,-17.03085
36.95564,30.96643
5.07961,-21.16621
14.35155,-17.62066
-57.60289,5.209908
.2606518,41.86136
42.80418,-8.085802
-84.97325,-42.57011
47.41632,7.971725
-9.159392,-6.17026
-15.78391,.2408109
-1.235722,2.474713
48.8198,2.557705
-25.6664,-6.12491
-1.618757,49.94246
27.22256,-25.70229
17.76731,-20.90374
-99.16531,-.2289216
94.6898,.5410845
-240.495,-4.553503
-2.170989,-.233036
154.2827,18.38611
-22.89675,-19.53276
12.41729,-3.177489
-10.86883,-3.971857
-15.22836,-5.095802
-9.66487,-13.22922
-14.33614,1.999805
-6.182257,1.410144
-3.159635,-1.597048
6.532014,-11.0501
-35.08834,-13.25807
25.715,19.14665
6.989523,-8.108044
-15.10465,.9986598
13.54613,14.01692
-3.71134,2.008024
6.688109,-.7925798
10.96722,-1.003538
-.5881261,-10.67389
31.39117,4.145889
-41.15499,3.524696
-3.133077,-18.83553
-3.008256,-.6478536
4.63557,.1732547
1.161651,4.423024
2.11867,25.33775
-7.501494,.4489963
-2.895184,-22.26265
-2.003442,-6.075972
-1.141979,10.59083
-.7769337,-2.36463
-6.094585,-.9889063
-7.546781,-8.518764
-21.58898,14.29145
49.67803,-4.927418
15.88,-.8965819
-41.59518,-8.948732
10.37259,.1953982
18.74295,-5.937077
-9.686913,.8537053
52.12787,-7.192083
1.203886,4.798489
-73.55359,-10.39098
65.94326,-5.759792
-70.64552,1.750896
5.904752,4.586977
-14.2251,-1.211435
76.35721,-10.34731
23.16954,22.02711
-16.66501,4.582738
-23.85441,3.848278
-1.662219,.2376385
8.622415,2.136662
-.6287082,-18.64933
11.1826,14.67057
-9.448141,4.532538
-1.354535,-4.135946
.4522346,-.9604707
-4.533023,-4.694134
3.395209,9.938309
1.77853,38.26771
115.683,49.51293
2.31832,3.550914
-26.55597,-33.5399
23.30808,41.13395
-6.386666,2.729517
-1.7012,-5.419894
-10.72813,-16.64607
1.871522,7.39138
-.992206,-11.91873
-17.73978,11.69047
4.983966,-9.857063
3.303407,-4.064822
-3.632726,-3.759578
-4.697483,-4.157124
-7.025713,1.258128
-7.131248,-1.22937
17.34648,-2.398583
-10.95767,-1.3843
18.9172,2.657803
6.398694,1.553617
4.376246,6.319796
-11.19321,-14.25758
.5770862,4.103085
2.281709,8.586109
1.625264,-7.60657
-1.979338,-4.928102
-8.348248,4.616738
-78.92544,-102.8682
2.24061,-3.823455
-4.263821,-.3980401
-9.989978,13.75639
-52.32705,-63.31089
1.576517,8.924312
-9.751357,.5445848
24.35806,16.71557
-26.26251,6.922427
-10.09105,-.3721318
-21.61382,18.70733
40.12275,10.28304
52.91214,-4.513489
-65.37547,-8.438617
5.714019,5.270103
13.41536,-19.17557
-27.51414,10.51213
-39.46267,1.99308
22.67928,-21.67949
-4.00394,32.57495
55.10642,-7.527184
-20.21004,1.75833
-86.91659,-40.96726
-8.427765,14.59092
132.582,-.7687379
-127.2382,1.981531
-15.93076,-19.63929
71.22035,20.3871
32.90376,-51.46842
-93.83789,32.87012
10.37113,11.01725
-104.8215,10.40532
20.70521,67.83028
52.19696,-1.994121
-70.84136,-162.315
86.21445,98.33744
10.03314,12.21508
11.99642,-6.737335
-30.56124,-1.157382
-9.73243,-14.49605
16.5605,2.611795
6.81976,13.46625
-35.69801,-20.98846
53.39911,36.8832
30.85939,3.005627
-4.912706,-6.501125
-14.16951,-.7375612
30.30189,36.26698
-1.135777,-18.03409
-3.969549,-2.955568
-.3177678,-3.845886
-8.790411,-5.295834
7.121278,2.350817
-6.605377,-.6767802
-4.28461,3.202028
4.765885,-4.127508
21.56801,13.60142
.7872406,-4.715104
12.08444,8.00032
-13.21447,-20.89213
-1.798907,11.8016
8.639937,-8.22803
-8.386059,-4.06646
-5.362178,-13.26992
-.5140248,10.73719
-16.18845,-1.481308
9.15467,23.0435
-10.09105,-5.69606
22.67842,15.22015
8.655944,22.52101
-31.50948,-33.68067
17.41251,36.08281
23.48761,-30.16259
8.231214,57.06123
-17.20975,-30.14809
12.67674,34.68232
-16.36993,-58.48669
6.712831,-2.598964
-8.592111,22.62348
7.116203,-21.16448
-11.42516,-40.46603
-.532312,16.93069
6.911622,14.78019
-1.903863,-21.63809
.6695072,21.72843
.375622,9.346678
-9.001534,-2.946586
43.45699,-12.46474
-5.278315,14.78644
-4.724974,-11.98372
-17.38407,7.809643
7.465221,-24.17711
-8.450829,11.34809
-2.466674,-10.01025
5.101406,20.63804
1.151916,-18.32564
4.95469,-12.11964
-10.45176,20.4964
-8.567751,-6.839532
1.418159,-.1858712
2.304376,-2.017211
16.63547,8.086461
3.94267,-9.852977
-4.092809,3.048384
-1.658649,.949878
18.69595,4.975647
-2.062092,3.184436
3.226204,7.609935
3.864834,-6.104288
-1.508747,-.5392686
8.862388,14.88523
20.34199,-4.896014
-.7423534,-6.339269
-7.41539,10.38098
.1036817,3.633239
-6.20592,-16.4565
21.15427,3.386848
-1.070798,-3.504458
4.160979,-.6270652
11.32521,-.7389832
-10.40163,-3.290586
17.51375,3.136886
10.99077,17.92558
-12.86433,-17.63749
-5.489607,-3.279052
-.1087328,3.537514
-6.384909,-1.881008
-.0653574,-301.0482
-4.41949,312.1501
-4.208632,-9.147383
17.38707,.1338464
-21.49927,-.6550045
-10.59695,-.1138212
2.33044,-7.647323
2.356178,1.089044
7.241169,2.785913
6.836624,-10.73188
1.699454,1.957139
6.995825,3.996349
8.842895,4.828703
-4.510006,3.520209
-.5791031,-1.652127
2.325355,-8.352834
-1.511875,-.7016577
-4.091451,-.0189866
9.412975,19.84221
56.81776,-25.05311
-1.956421,-4.865876
-25.39407,-11.05008
-36.59939,-1.30761
51.11997,53.17524
-4.855695,25.63605
-9.626111,-101.6573
-27.64694,40.44083
43.68928,11.87766
-8.38,-4.758091
14.05231,25.53864
-25.03767,-50.30422
-18.36051,-11.05222
16.21813,1.173659
7.599811,-17.03894
32.59012,55.74775
20.65584,42.37667
-19.32056,-41.32376
58.91137,47.03309
-20.48973,-6.562377
-9.683293,-16.21235
-28.79446,.4538089
32.76858,-23.49901
-43.0531,8.048799
46.49591,11.39524
-31.79447,-2.269386
36.66788,54.54528
21.8098,20.70111
-54.89475,-30.69102
-9.322902,29.59442
-8.414622,-19.74718
-4.596537,-24.77956
-8.329755,-2.118279
3.254436,-15.89602
.9732933,28.30113
-6.917549,4.880063
-10.24548,6.273191
3.094025,-67.60635
2.293861,.938648
26.03818,66.20191
-16.22456,-22.39457
-4.038659,17.6439
-19.34074,-41.65517
-3.740024,9.12601
1.934306,-5.979867
-16.42747,12.42828
2.851668,10.92684
-173.9582,-129.8703
124.8856,87.35028
95.14227,39.58905
-9.831832,-71.80664
-51.70226,30.542
-11.40792,-.5447943
30.43837,-30.10122
-26.5911,20.85093
18.86259,8.310076
-4.807486,-1.370592
-7.056933,38.99867
-17.13832,-59.28523
-3.57523,18.64622
2.284344,11.76172
-55.47702,28.94399
46.30455,-6.708137
.3774958,3.930257
6.325897,.9125968
-1.375026,-9.328698
-7.778678,-.327863
39.78539,18.50702
69.84804,6.663501
20.25277,-8.494357
21.6657,-3.409441
-29.88739,2.44218
-42.86558,3.711955
-4.832654,-38.64287
-4.860998,-.0519383
4.666794,3.429255
-61.11261,3.917279
-7.758265,-5.163167
-75.54709,8.179742
65.36637,10.58116
64.39223,16.03524
-65.74776,-19.63951
168.5273,44.80649
-112.0331,-47.33926
57.09763,1.952792
-64.22482,3.072922
-125.4025,6.773298
10.32211,9.272795
-6.955591,-36.0485
-.6433656,30.72404
2.800583,-20.09491
-13.64427,36.01591
-6.8967,-15.39879
15.30047,-21.11572
15.92727,-24.42386
-38.47387,14.04565
8.093797,-16.0448
-13.37572,7.692797
-45.37152,21.90637
-.9012011,15.9665
-49.86634,-37.00029
-5.093341,19.41398
86.69553,-8.372435
-16.79632,2.370965
27.67191,26.52395
15.24057,-22.24366
4.391266,-3.401273
19.8497,7.193503
-21.02636,7.546624
15.72373,-1.447793
3.660254,-1.073273
-35.00322,-15.76155
29.66159,34.4303
52.63893,1.019792
11.10264,-.6119347
-13.95313,5.856109
111.5079,6.876408
-15.19397,61.82564
-14.13727,-231.9332
-87.99201,56.14336
12.13728,101.8949
-.9411694,-10.73431
-54.3094,-96.59352
88.98244,103.9359
4.586475,46.30886
-75.4728,-62.35096
-33.8574,-149.1227
146.2294,171.9282
19.95641,2.095531
-14.27642,-13.75928
7.466217,10.78464
19.3108,20.41856
-3.6017,-9.634204
-17.25765,-18.30651
-3.23915,3.322486
36.26408,19.69606
-37.82299,-33.19498
12.29077,17.05275
-.5562583,5.568478
-1.789985,-19.15762
26.18351,6.653956
-26.75715,.6381803
10.01544,10.41241
30.406,7.320252
-37.60135,3.784639
-17.1863,7.402042
-19.01081,-4.471016
-14.21756,-2.383562
4.858718,-4.042116
-2.906029,-5.008511
-.4295568,6.409586
-12.50972,20.66992
.5078933,-31.90699
12.19052,11.16961
3.398296,-10.34929
7.506583,8.202209
-6.191881,-10.0657
-3.232074,-5.282623
-22.12584,-33.60917
-11.86768,9.608174
24.36152,30.50835
-7.944166,-4.371521
-10.26399,7.25458
-48.95801,-46.39867
45.35642,78.18703
-4.190641,-9.509315
-5.175527,-7.221138
-43.46332,-39.84485
29.94775,32.23368
-16.1254,1.243599
-6.768174,-6.175182
4.815834,11.27255
-5.850255,27.40884
10.53091,-31.82108
34.43983,28.19705
-25.28428,2.966136
17.13363,-28.3198
29.72145,1.504503
16.16723,8.056004
-27.21272,-18.97656
.1758188,3.986498
1.441573,-13.8645
-9.320262,-1.204265
61.31427,4.112041
-62.88607,9.631311
16.81189,-10.36008
-21.26631,4.330678
.5905578,.1338464
1.588169,12.40007
-.9675156,-8.399511
-9.069407,3.835184
2.582883,2.886846
-3.233148,.9881117
-4.184554,-17.27761
-2.649057,25.51891
24.2832,1.516883
-10.18684,-14.14218
4.04565,15.97911
1.758613,-.5144225
-8.974718,-3.155691
75.33999,-21.79267
-77.54739,13.68785
1.152566,8.392596
2.983485,11.52526
32.13667,13.68481
-13.7913,-6.506024
.94841,-16.81587
-5.451427,18.03369
-5.701939,-11.97028
-5.180942,-7.192891
35.38213,13.25604
-7.352714,-1.816831
-17.52385,8.518641
3.788684,-10.48622
6.910946,-6.818783
-30.54458,6.157221
-6.835076,-16.94618
9.365582,61.14203
-7.915822,-64.61402
-7.927024,14.62178
1.46234,-7.016232
12.12238,70.23823
-1.377626,-40.90942
13.32977,-32.09808
-10.90561,60.89038
30.25696,8.131171
-16.30116,-57.07286
15.28276,-14.68377
-18.67352,4.027666
27.80598,-3.643061
-51.76913,.8180149
-8.402125,10.75788
-29.51964,-8.231202
-3.026763,-5.911773
6.247087,3.378325
12.97498,-4.318875
-10.44976,.4104322
-5.226829,-.4800352
-.7882146,2.908
-6.103377,17.82259
9.271265,4.669788
-9.150792,.029153
-31.34719,1.21569
39.42405,15.70924
-7.486909,-35.63392
-10.59116,-1.257649
20.89932,24.22993
-39.06818,11.25122
-28.03581,-30.87349
42.64522,1.639357
-74.42221,25.65058
-3.028366,-4.94899
54.68825,-18.55949
33.10049,2.067196
51.78036,21.5909
-26.16392,-14.57114
-4.216103,24.76356
6.014911,-2.56537
-2.729914,-.2267199
-10.99486,-20.21228
8.131952,10.51193
-20.70935,-.5258889
-7.894718,-5.961503
-26.9873,-24.69112
16.73956,2.71544
-39.59777,-5.840787
1.062629,-5.919446
35.19854,-1.519859
-18.8231,.9775021
-1.838927,-2.287699
2.941938,-4.088417
.0363291,14.85984
2.623904,-3.33317
12.48781,-.9665588
23.47472,-.1164666
-20.89995,3.595842
20.19608,-6.467405
1.293522,10.95762
-.7643373,7.845372
-.5936728,-16.74216
-9.438048,1.22592
-8.901093,24.37417
1.844694,-6.706927
-115.0822,-72.95605
-248.7447,-119.8624
80.90996,131.9087
124.0925,78.74464
51.69706,-24.66214
-7.338309,-23.31857
15.24021,18.96023
-34.29084,-15.54762
-1.660406,1.239997
17.44652,15.34735
-12.13171,-2.65164
-6.043521,-17.68906
-3.645155,-1.207065
8.033617,1.635197
-14.58043,-26.80749
20.13136,40.1535
-9.623571,-12.96731
2.272691,4.840576
7.36598,2.998451
1.137489,-1.327599
5.50814,-6.711973
-10.66373,-9.285644
12.17835,14.37212
-11.32812,1.078738
13.05921,12.03938
12.73068,-1.975938
-6.645475,-7.266446
16.04901,13.17814
11.86582,2.261187
8.952135,8.944113
-8.355118,-28.05966
.5003455,4.706875
-3.342373,-3.984317
-2.75729,-2.50199
-12.01953,-6.519479
-16.44326,-26.8509
2.038718,8.699556
-7.737165,1.565645
54.35096,-13.42562
-19.55485,3.374047
-7.201373,-.2031985
-10.12608,-6.463235
23.93227,-2.373177
9.674927,-6.921634
79.71484,26.60896
1.784509,-6.636901
-100.1142,8.576022
76.06686,33.53725
46.94122,-46.77647
-146.4387,-10.4513
87.12132,23.9145
-13.17442,-14.68869
-6.787978,4.320331
10.04471,-5.281934
11.1797,-1.746036
-35.01158,-7.788082
4.969817,13.64224
35.61034,5.415645
6.817327,2.624994
84.75272,2.927261
-87.10046,1.673792
-161.1179,-9.575353
152.018,14.14355
-8.114704,-7.417808
17.9495,33.49552
-15.0463,3.964841
-1.79039,.0409712
-44.18164,-34.21798
-55.06437,44.84103
59.89001,-37.06362
-70.457,-40.12441
54.36299,69.14852
-55.78809,-100.9255
6.986327,26.49018
41.85184,66.75217
15.88141,8.7854
3.9848,-15.45588
-18.75167,-7.994367
-.5804666,-7.373441
-59.88827,-.8052301
31.4745,6.922288
-27.33251,-4.56075
18.32538,-28.64082
2.729184,37.71151
20.17659,-2.685232
20.2446,12.35133
-28.01249,-5.574263
14.03597,-.0859728
18.05329,5.290974
17.94423,1.418041
-34.81152,-18.3515
9.631067,7.623099
-10.92415,-1.794227
-8.448852,8.655699
-10.23903,-26.38353
5.942091,67.25132
-43.29606,-34.21355
30.40351,47.93793
.4716889,-53.62025
-13.89283,11.56916
-38.82911,11.20835
-5.717981,.1979747
23.23682,-8.741808
-2.311544,-.7573929
54.21343,5.321199
11.04124,11.35074
-15.80265,-10.05134
10.35595,1.1642
21.56881,-.6624997
-11.42845,-7.627374
3.840139,10.28554
-10.12554,1.822795
-42.23808,3.920466
12.7721,-5.752222
24.02397,4.924977
-7.310935,-7.280385
-11.80009,-6.993869
-16.03508,-34.33041
6.946434,29.02919
11.69523,-18.57502
4.690953,.3673961
.5434494,4.714786
2.691108,1.854273
-9.680003,-6.628732
22.25805,10.06171
-4.725565,2.971076
-32.16679,-15.47967
-7.445105,5.45954
-9.365961,-24.23557
.7954563,8.72488
1.886057,-4.289903
6.999751,.5925599
7.539779,-1.283192
-12.84356,4.404011
1.745492,1.732411
-6.702806,-4.732309
3.117989,-.1312573
24.41948,25.55811
-7.370012,19.21861
2.184899,21.59554
-1.218404,-27.49697
9.734595,-1.494932
-4.56995,-14.00437
.0427126,15.80446
3.545423,-10.62684
-4.196052,3.441325
12.36139,18.69016
-22.66532,-13.25418
-1.354802,3.385175
9.41094,-10.49149
18.05017,12.35977
-3.584778,6.04181
-1.255212,-.8786488
-11.2282,-2.364568
-3.205176,-1.481687
-1.686081,3.048289
-6.465304,-15.68664
1.069867,6.343246
10.18321,-7.941665
-13.90227,10.33885
-3.469462,12.53603
-11.0912,-11.29506
-17.92419,-8.219322
-10.04571,-10.52674
-.2681612,-1.902179
9.806812,13.96975
5.61341,-12.66056
-1.702992,2.334123
-2.381194,-.8605759
4.52422,1.683471
-12.38643,17.48864
10.87876,-19.79224
-28.8434,-.0329032
.1595753,6.948668
1.767749,-.6793406
7.254615,-2.790385
-9.618261,8.905509
6.484102,-8.708797
-5.06326,-.1391937
-4.828306,.0842641
2.017297,3.777228
-4.859437,-.5665494
13.62137,-.7294835
14.21135,39.50595
-34.19613,-21.44807
13.12247,25.31855
14.48998,-3.233925
-3.96972,-10.79998
23.31456,-10.79788
-28.89109,3.420835
19.80004,2.341491
-4.656331,18.88904
7.152712,-12.35465
-.6398093,-9.85003
4.156998,12.72704
1.171366,-.808978
7.028696,-3.842184
-9.805922,9.589651
-35.35415,-26.28836
-69.06808,.3318139
16.41409,-4.94899
-3.774337,3.754869
-6.739386,24.38155
11.07674,-47.72382
6.327553,21.89317
60.71278,-15.78295
-80.91145,-.5851071
-7.871758,-8.394523
-4.280331,23.70469
83.88471,-8.825208
72.57529,12.52314
18.50031,-40.12762
-20.3835,-27.24478
-32.62648,-9.400506
-9.710805,-5.019149
-6.028529,-2.067657
27.6643,6.527343
-23.93182,26.64331
3.498032,-12.54095
-24.21408,19.63516
15.50934,-19.06024
-1.44243,-19.1704
-6.86595,-.0056469
25.99291,3.583669
20.02426,-3.398551
-27.22542,-.2386966
16.61653,10.23728
5.070019,-10.56105
4.68388,7.65843
-4.561115,-6.462992
-.0639935,.5041201
1.371593,.9777668
-7.085652,22.30078
2.11867,18.48386
50.43227,3.00197
-33.91239,-8.033405
4.796035,-.1068867
-10.15836,1.027505
-.7771061,3.142095
4.279679,-2.294397
17.81331,11.57568
-15.11931,-4.638039
10.7706,-11.29964
23.62354,3.44231
-23.43727,-2.38067
6.988835,-2.573482
6.1898,5.979277
-7.778812,-9.965034
7.3526,6.311141
-.6219779,2.158644
3.84985,3.837403
-6.336723,-5.369263
1.23823,-6.739258
4.805635,-6.233675
-2.0157,8.577893
-7.173374,12.31303
-1.105046,1.718495
11.41113,-7.734604
-2.935075,4.41669
2.407042,-5.367682
.9801041,17.05785
10.00374,-35.89753
4.927788,28.89024
-12.92534,16.57846
-1.73874,-15.03385
5.25313,-2.456838
-9.001534,2.497819
4.89074,20.66449
-.6781554,-7.324142
-10.16132,-3.286383
-7.2756,-18.39993
-14.13247,-6.820482
14.84988,21.17009
-10.05069,-24.54157
9.404529,6.650225
8.660214,-15.87349
1.98058,1.825992
11.49685,6.618891
27.08817,-5.332449
3.265212,.8152221
-10.95547,-3.544157
14.70849,10.83868
-40.16573,6.25055
-8.686613,6.387157
15.12615,-12.272
-39.37102,-20.26401
-10.18919,-.8988364
-3.882035,16.23662
70.46426,-20.21043
-4.265607,-.6308731
-2.946301,39.04549
4.440593,-13.98639
-12.814,6.900732
4.738229,-9.009362
-12.31135,-36.12255
-10.54243,22.38653
-.664748,-5.612953
55.96412,47.29214
2.863514,71.39183
29.49467,-3.882276
34.14316,42.9841
-7.144165,-45.98018
1.514264,1.603838
29.20768,13.70404
-26.65391,-47.39042
-10.86887,38.18736
3.094103,-4.735727
6.391182,.9248596
-3.222015,1.175085
9.759368,-5.591333
2.509889,6.35162
15.07817,-12.92349
-10.83109,6.419263
18.90448,6.904189
-23.13854,-23.84056
-11.5547,-24.59934
-11.45849,28.40945
-22.52098,5.224936
7.855548,5.422195
-1.234019,-34.67057
-.4112012,14.3674
10.17297,-2.568162
-81.4244,-.2544815
183.4959,-17.33143
-34.7848,19.52678
26.12429,-29.81133
-4.632652,51.74949
7.748725,-22.53209
-8.196527,36.47048
1.108619,-20.42659
15.8395,14.89259
-30.40723,-18.73683
-4.130919,-5.364553
2.665142,6.589305
-2.857575,.1775342
-6.969547,-5.365172
-2.968436,-4.212839
-.0741635,12.14739
3.923179,-18.70705
3.17327,10.49558
-2.770503,3.294602
-12.79484,1.673272
35.88133,5.266954
-41.04933,-5.223843
-14.30575,-65.27872
16.58822,57.85831
-31.63433,-4.845963
35.28174,9.686495
-10.80106,7.349738
-55.47778,-124.5376
45.93865,135.361
-2.507865,-21.09745
4.169428,-1.510784
10.29638,3.404366
5.493401,-8.623129
-2.758991,-6.37424
11.00023,19.08799
22.53197,-9.31832
-5.680267,-30.01447
3.353967,-23.80043
-8.595169,24.50144
-1.737737,-6.807008
3.07879,13.27684
5.725482,-35.16597
-12.22054,28.40201
-1.763582,6.532759
6.39125,14.60799
-15.9538,-5.744766
16.70621,8.577638
-39.89317,6.012782
-109.0175,-80.69276
200.3129,30.04979
-43.69367,23.07542
8.713056,-5.480485
6.519398,-19.03492
1.440914,21.82986
9.134599,-14.30988
8.910432,16.34957
4.696254,-7.543176
1.319662,-4.432995
-.5144985,-8.176199
-3.537049,-7.46927
1.600689,10.18953
31.71629,-34.55198
-7.962662,-13.79824
1.28745,-.598056
-.4589593,.5072895
-3.889745,.0157396
-12.37674,18.90885
-38.51957,-28.94416
-22.12179,-10.37107
54.61301,33.33863
7.923606,10.3112
-5.888546,-7.76267
-7.053013,11.85372
-3.375893,-7.842334
7.343112,-12.52185
-.0782406,5.121309
-3.637012,-8.400131
24.31805,13.60294
-.6769392,-1.447613
7.430421,8.708016
-1.817999,2.229344
-4.955346,1.923647
3.034003,-6.740187
23.38412,.891943
92.41688,3.980048
53.05831,-12.66594
-60.98492,8.475464
54.18711,7.86797
-10.94383,-14.58538
9.231049,-11.98158
-60.62548,15.20369
-24.07761,-21.90684
-22.13816,-9.480488
-47.46075,-85.59798
-11.91501,19.63234
87.16792,100.0021
7.56934,-26.7045
-11.39045,-4.700469
-33.3965,-7.105666
25.59093,-4.406462
-10.22646,-25.9623
-75.50115,10.19598
95.30692,34.72507
-87.96989,-8.247825
61.411,-25.32161
7.552736,9.938361
22.47449,53.82856
20.87131,-16.58551
3.964424,27.71721
-9.896759,-20.86938
6.239737,3.855175
-8.366076,33.37473
8.182181,-31.2972
-27.47544,-36.91243
32.2164,32.53775
-8.183336,37.45275
-2.908076,-20.27891
-1.900493,-40.33226
-6.531129,-3.871368
26.31823,26.69271
12.73854,-11.53584
-17.02675,-.5978321
-2.421695,10.04493
5.198842,-3.263019
-8.182361,-32.47443
-4.691447,20.66606
6.725447,-6.737154
-11.47971,-2.451675
8.842726,-6.666725
-12.34227,11.96954
6.895429,-5.067173
-3.831583,-11.75493
-.6848327,1.988165
-.7608225,14.63927
.9481273,-10.97824
-40.79974,-2.98725
37.70485,-12.47059
10.60534,37.85012
-16.15193,-27.28641
-10.76118,27.40171
28.22271,-18.25518
-2.75364,-30.28812
-24.99905,52.5654
32.87763,-36.99925
3.350523,7.554029
1.420467,8.39919
-9.133518,-9.684744
6.192645,8.576189
24.53428,3.551668
-14.51132,-7.656049
3.722102,25.24841
.0963261,-27.00276
-8.628491,-.9962444
-52.11585,2.771724
38.99552,-2.334535
1.437703,-.5665924
5.093534,3.20678
-10.18444,-13.64783
-.7799778,13.31564
-2.272134,-2.082319
-8.81988,-6.171022
-4.956447,-5.475632
38.8024,2.000362
-34.96353,-.81041
6.054694,14.89638
23.73812,-8.207959
-27.073,-11.69587
-6.060429,-.0552764
-9.987779,4.461106
-2.73644,-6.983348
3.675227,11.47729
12.52206,-1.561277
13.48928,12.13193
-8.898822,6.158461
5.953125,-12.48177
-2.068309,3.191419
14.00059,2.630875
1.060824,18.49151
9.522981,42.81225
6.570244,-12.28314
-19.22298,-41.26157
-13.2979,-3.99677
-11.07369,5.788928
.0776738,-8.408235
-9.827979,1.93959
19.89299,1.78389
11.82927,-4.543163
-22.55806,-2.692853
.4531974,6.440884
15.97028,3.724004
-13.40209,-2.427622
9.821748,1.460417
-27.98473,-15.66516
30.62233,15.12648
-48.469,1.371801
-.5567209,1.614909
9.396899,4.11478
4.554196,-4.993271
8.211032,2.104154
-6.062775,-494.1616
-6.09549,499.095
14.90574,2.414311
-10.9744,3.621974
17.9736,-2.671622
-21.87053,-3.835735
4.651061,1.25458
18.9105,3.722091
76.68155,11.48457
1.087846,2.009796
-25.9844,2.868121
23.49752,12.43856
-10.78537,-2.195437
-8.679115,.7977126
8.991171,-39.27819
-31.87713,13.92687
56.70506,-13.4843
-9.45332,-3.193764
1.010345,29.78276
58.4618,17.03955
56.66217,4.868399
-27.69523,5.922433
-14.66944,-24.53139
-6.461621,1.056146
29.17753,2.24963
-5.300654,.9752967
-3.320531,2.672165
-4.271937,-13.45719
-25.0508,65.47052
20.77249,-72.49522
-34.18024,9.504165
-29.22603,11.62818
22.59529,-.11666
-34.70089,24.9088
44.93039,-2.832589
-37.08447,-58.52409
137.7921,58.2547
38.19436,7.040684
-24.26557,-8.921203
2.293799,-1.104439
-14.89007,-11.47583
28.5469,8.727968
6.075058,27.3846
-2.099602,-12.80491
-2.202309,24.14684
9.105287,3.262941
-20.68042,-28.73577
-8.49216,10.72097
4.02407,40.51005
42.88758,-54.78028
4.601158,-14.18338
-.3212691,32.18587
2.074364,-31.79426
-33.95758,8.266294
-8.436164,-5.79973
-11.01663,.6919026
13.96022,-18.39639
9.214553,17.067
9.348578,2.190541
11.85957,-1.305849
17.15635,3.809963
-11.06164,2.992399
-22.21141,-2.730677
30.68249,-2.900899
-5.239327,2.949382
12.99258,11.37462
-77.6225,43.27798
14.33225,-1.726739
-9.879637,-2.914296
22.31282,-144.9286
1.122655,163.2444
-1.631507,-16.41984
17.98543,5.207031
16.3076,.2939525
4.350921,22.65735
-11.0501,-51.90921
2.084991,19.16914
-200.4099,-194.3341
163.5048,139.3299
-3.794281,31.82973
-121.0522,-41.82677
-138.952,-217.1396
271.6874,256.6716
1.598633,-8.66519
-10.21982,-4.468376
3.374552,28.52101
34.81559,-9.351949
-18.04415,3.465064
52.92711,4.714955
-28.73201,-19.31741
-71.83793,3.805411
57.94571,17.06466
44.19451,32.75644
-52.3323,-54.52356
1.061935,5.925799
-11.41155,-8.413187
-.6544008,5.200829
-1.761619,6.82091
13.17277,-19.48337
-39.08595,-19.59529
18.54407,7.373701
6.586256,5.117166
-13.90986,5.50686
9.503238,-9.573046
-11.55055,3.877811
-.669526,4.648905
-4.033725,8.76924
4.423417,-12.20166
-.083211,4.936035
7.058528,-5.014636
4.664274,3.879647
-9.67668,-181.0429
.9539552,175.8714
12.95862,4.102115
-20.04638,-8.444077
6.643424,-1.241253
.8853974,-3.403139
-7.508338,.831442
-93.84197,-24.14283
80.45368,39.49566
-16.87546,-5.003198
1.905929,-.2576479
-9.476621,-3.112828
4.790319,6.64293
39.88265,53.13755
7.628915,-5.663496
8.958013,.4220391
-19.57755,-10.3969
.8890172,3.471563
-23.19188,25.47075
7.994969,-31.00182
18.87243,-7.333208
-22.75537,7.242612
1.411783,-7.963943
-20.57821,21.50945
-9.590672,10.50066
26.26617,-23.68608
-1.372601,-4.004547
-2.087094,1.283845
1.690701,23.40124
-23.08316,1.476712
70.14256,-26.05879
-14.62737,4.724763
-3.937745,-3.520382
-.9754516,-8.472974
19.50295,7.35415
1.215219,4.34808
-5.773741,14.40838
22.73286,11.95432
-26.95876,-25.91066
-58.00021,-66.6503
51.63015,79.91688
12.96727,-3.827968
2.445332,-14.61321
1.783292,1.383856
-18.30104,-.2976819
6.232625,-5.099852
-16.21421,.5585846
24.31901,-6.806697
-7.900999,6.258034
2.895773,39.08032
-16.5672,-5.801349
15.26343,-31.76698
-8.73482,3.145523
-7.278296,2.535852
12.22671,-3.928869
-3.839292,1.053401
16.47717,3.665982
-.0410208,1.789897
-52.90569,-27.72663
79.86573,36.53972
-20.0111,3.405916
-145.442,-43.10012
76.12414,42.04538
13.81105,2.136886
3.527594,1.448172
